"field","driveId","legacy0B","isFolder","url"
"videoUrl","17bor1Iu-oVGPNCOsC8k4v68IPVPrVqId","","","https://drive.google.com/file/d/17bor1Iu-oVGPNCOsC8k4v68IPVPrVqId/view"
"slideUrl","1fMDcANAr1W52SdMVkNXBIlM4YeBDNOvJ","","","https://docs.google.com/presentation/d/1fMDcANAr1W52SdMVkNXBIlM4YeBDNOvJ/edit"
"videoUrl","151M17M-ebjLUqgbRPqu1VMTOkn1V0QDJ","","","https://drive.google.com/file/d/151M17M-ebjLUqgbRPqu1VMTOkn1V0QDJ/view"
"slideUrl","1Y2C6lFUhJCWo0Ng6aKztKf2CB9kad7Gc","","","https://docs.google.com/presentation/d/1Y2C6lFUhJCWo0Ng6aKztKf2CB9kad7Gc/edit"
"videoUrl","1NRX5R8id_NUxZCb01l6g7ni0fgcet0qY","","","https://drive.google.com/file/d/1NRX5R8id_NUxZCb01l6g7ni0fgcet0qY/view"
"slideUrl","1dvgP4da4bR-lyd_ntixzSNbYoWEG1AFW","","","https://docs.google.com/presentation/d/1dvgP4da4bR-lyd_ntixzSNbYoWEG1AFW/edit"
"videoUrl","153IRaXyWejt51Ag_kHdgGNS1yGw38WMP","","","https://drive.google.com/file/d/153IRaXyWejt51Ag_kHdgGNS1yGw38WMP/view"
"slideUrl","1rgvVglZmMjpVcuVGxezman8_oSTvY-2y","","","https://docs.google.com/presentation/d/1rgvVglZmMjpVcuVGxezman8_oSTvY-2y/edit"
"videoUrl","1Cn0HXSDKBC_VVxaEnneB8cJILY_lnbr7","","","https://drive.google.com/file/d/1Cn0HXSDKBC_VVxaEnneB8cJILY_lnbr7/view"
"slideUrl","1NbPyAUheyaUcNHT4p2xmYh2w07K18LTP","","","https://docs.google.com/presentation/d/1NbPyAUheyaUcNHT4p2xmYh2w07K18LTP/edit"
"videoUrl","1MXDqeBdHc-QiOlrZpXFUuUfHBH3NeI8h","","","https://drive.google.com/file/d/1MXDqeBdHc-QiOlrZpXFUuUfHBH3NeI8h/view"
"slideUrl","1zBKGjXAdyEf_ir1romt8BMRfv2ECR442","","","https://drive.google.com/file/d/1zBKGjXAdyEf_ir1romt8BMRfv2ECR442/view"
"videoUrl","1jbPffss6D7Bx6x2CIrbr2w_P-7E6xLpV","","","https://drive.google.com/file/d/1jbPffss6D7Bx6x2CIrbr2w_P-7E6xLpV/view"
"slideUrl","1CkuGIbovVlqw7IyhL-_KsOSHOMvN-whV","","","https://drive.google.com/file/d/1CkuGIbovVlqw7IyhL-_KsOSHOMvN-whV/view"
"videoUrl","1WAgJ1HCWQEIY13L670Sy1WOqnIZZmsDH","","","https://drive.google.com/file/d/1WAgJ1HCWQEIY13L670Sy1WOqnIZZmsDH/view"
"slideUrl","1viD5V106Blnq5XnB6Yj7RnWe-OWLVV5m","","","https://drive.google.com/file/d/1viD5V106Blnq5XnB6Yj7RnWe-OWLVV5m/view"
"videoUrl","1a3VI1gyUqIZPplYU7aYW6_9EpRiLEykq","","","https://drive.google.com/file/d/1a3VI1gyUqIZPplYU7aYW6_9EpRiLEykq/view"
"slideUrl","1njdvEAN7Rl8GqSj1YBysp2MrBixV0WJO","","","https://drive.google.com/file/d/1njdvEAN7Rl8GqSj1YBysp2MrBixV0WJO/view"
"videoUrl","1GSkyUU9ZKjVZcJP33SHo6etUr-gCV3ZN","","","https://drive.google.com/file/d/1GSkyUU9ZKjVZcJP33SHo6etUr-gCV3ZN/view"
"slideUrl","1lVtdY7dWt7dW2KBH4-oRg2vCCaB6jp_e","","","https://drive.google.com/file/d/1lVtdY7dWt7dW2KBH4-oRg2vCCaB6jp_e/view"
"videoUrl","1MPvmMJ9uPiRa4quEkTTHcxucW9-aZffA","","","https://drive.google.com/file/d/1MPvmMJ9uPiRa4quEkTTHcxucW9-aZffA/view"
"slideUrl","17nz-b9jwv9jmvnx8I_N3RXwFhamHDgMP","","","https://drive.google.com/file/d/17nz-b9jwv9jmvnx8I_N3RXwFhamHDgMP/view"
"videoUrl","1BFFczuWWg4gwbG__t5BJDGRDycXJa0A9","","","https://drive.google.com/file/d/1BFFczuWWg4gwbG__t5BJDGRDycXJa0A9/view"
"slideUrl","1GMsgHVNJWoUAn7uhINazMWTNN9YHGKLs","","","https://drive.google.com/file/d/1GMsgHVNJWoUAn7uhINazMWTNN9YHGKLs/view"
"videoUrl","1_iPuXKg48ixE5km1HFzt2m4rBUKaDgrM","","","https://drive.google.com/file/d/1_iPuXKg48ixE5km1HFzt2m4rBUKaDgrM/view"
"slideUrl","1HfS4EnxVBr_nVg7kj0l9DW_V4CWSMeKb","","","https://drive.google.com/file/d/1HfS4EnxVBr_nVg7kj0l9DW_V4CWSMeKb/view"
"videoUrl","1G4RsHlPYsx9dtVwdFc2SqUz4RH2B8MIq","","","https://drive.google.com/file/d/1G4RsHlPYsx9dtVwdFc2SqUz4RH2B8MIq/view"
"slideUrl","1k5RZjUk3tKpNSehEFDCbPHtT6ZzI2h-y","","","https://drive.google.com/file/d/1k5RZjUk3tKpNSehEFDCbPHtT6ZzI2h-y/view"
"videoUrl","1BWRjo_vBWmWNnKh5LaqRhY-MERaYelYc","","","https://drive.google.com/file/d/1BWRjo_vBWmWNnKh5LaqRhY-MERaYelYc/view"
"slideUrl","1amFnvyvm2HAkZqGyFjeNTHlq2RwSYmBQ","","","https://drive.google.com/file/d/1amFnvyvm2HAkZqGyFjeNTHlq2RwSYmBQ/view"
"videoUrl","1Gj2eUF_1UwY-tIi3-Xbar6jrUlYGc4QN","","","https://drive.google.com/file/d/1Gj2eUF_1UwY-tIi3-Xbar6jrUlYGc4QN/view"
"slideUrl","19VWpv0N94qQe_0A7WRD_2nFXWNb0wYUF","","","https://drive.google.com/file/d/19VWpv0N94qQe_0A7WRD_2nFXWNb0wYUF/view"
"videoUrl","1yyFN9K_S4yDwCU9KrX7w4OGt-l5l8VZ2","","","https://drive.google.com/file/d/1yyFN9K_S4yDwCU9KrX7w4OGt-l5l8VZ2/view"
"slideUrl","1ATHO3OHNZHxQFRpAbpn_QHB4LQcjzf5i","","","https://drive.google.com/file/d/1ATHO3OHNZHxQFRpAbpn_QHB4LQcjzf5i/view"
"videoUrl","1CAEEIDUhTd5cV4FwniS3nLyGqDSJJkl6","","","https://drive.google.com/file/d/1CAEEIDUhTd5cV4FwniS3nLyGqDSJJkl6/view"
"slideUrl","1VFMEfvADRyyU_s-YPw1e6FhxrzK-FWNg","","","https://drive.google.com/file/d/1VFMEfvADRyyU_s-YPw1e6FhxrzK-FWNg/view"
"videoUrl","1m3RRemfy64mbzvjZot0-XDb2VFJEQri6","","","https://drive.google.com/file/d/1m3RRemfy64mbzvjZot0-XDb2VFJEQri6/view"
"slideUrl","1sWWNOr8difEguhZfHIlAz3DfLEKGA48k","","","https://drive.google.com/file/d/1sWWNOr8difEguhZfHIlAz3DfLEKGA48k/view"
"videoUrl","17tQFpkNltowohNnH3NA_PJhv1EEH-6KA","","","https://drive.google.com/file/d/17tQFpkNltowohNnH3NA_PJhv1EEH-6KA/view"
"slideUrl","1WAgnLCTLpWfGJUDYT6SkI3MRZbXqlddD","","","https://drive.google.com/file/d/1WAgnLCTLpWfGJUDYT6SkI3MRZbXqlddD/view"
"videoUrl","1KYOK3zxS2-r0PRwSyg7Gk9T-HGvDkYum","","","https://drive.google.com/file/d/1KYOK3zxS2-r0PRwSyg7Gk9T-HGvDkYum/view"
"slideUrl","1v2mKUMpqyRkCYnwTjt4tf1z6xJ_oZ84m","","","https://drive.google.com/file/d/1v2mKUMpqyRkCYnwTjt4tf1z6xJ_oZ84m/view"
"videoUrl","1ie2PuIIQiLlc97qiSnnxndjMZ2uonw3c","","","https://drive.google.com/file/d/1ie2PuIIQiLlc97qiSnnxndjMZ2uonw3c/view"
"slideUrl","1a5-q5YetAYrpttH5EIf9tYluoKbi2s7z","","","https://drive.google.com/file/d/1a5-q5YetAYrpttH5EIf9tYluoKbi2s7z/view"
"videoUrl","1YMdywjitU5b1U9MN5bB5PwkHdUOIICzQ","","","https://drive.google.com/file/d/1YMdywjitU5b1U9MN5bB5PwkHdUOIICzQ/view"
"slideUrl","1WGrWE2WY-0wMPT-5LJQ6BxSfYjHlrcvB","","","https://drive.google.com/file/d/1WGrWE2WY-0wMPT-5LJQ6BxSfYjHlrcvB/view"
"videoUrl","1c6S5IPkLtpUnKXjfi16SxlCmKpI_bJ89","","","https://drive.google.com/file/d/1c6S5IPkLtpUnKXjfi16SxlCmKpI_bJ89/view"
"slideUrl","1QrcM7VCQYo6ocomw7dfKUENgd74SGapW","","","https://drive.google.com/file/d/1QrcM7VCQYo6ocomw7dfKUENgd74SGapW/view"
"videoUrl","1KWzY__bmv8_FqMUJPYtx-VVlo0-5nlGW","","","https://drive.google.com/file/d/1KWzY__bmv8_FqMUJPYtx-VVlo0-5nlGW/view"
"slideUrl","19jwZRcUcBzgL7y7lAoTI6bbEh7MCfpBn","","","https://drive.google.com/file/d/19jwZRcUcBzgL7y7lAoTI6bbEh7MCfpBn/view"
"videoUrl","1ISlTbugEU61m4VJBCVKwjXzya2ev8a0t","","","https://drive.google.com/file/d/1ISlTbugEU61m4VJBCVKwjXzya2ev8a0t/view"
"slideUrl","1P-_wmiF4rpKuWcMYaQi75fSmPUCng0TT","","","https://drive.google.com/file/d/1P-_wmiF4rpKuWcMYaQi75fSmPUCng0TT/view"
"videoUrl","13x7eL2s7kDzGByV165ve5VqsrnwMadYm","","","https://drive.google.com/file/d/13x7eL2s7kDzGByV165ve5VqsrnwMadYm/view"
"slideUrl","1G7mp4vMlVZVqq_Gl7m1U2OudgiMb7Xc9","","","https://drive.google.com/file/d/1G7mp4vMlVZVqq_Gl7m1U2OudgiMb7Xc9/view"
"videoUrl","1TlGmtSFGY0u74d2PDHszBJhmNqMLWtRq","","","https://drive.google.com/file/d/1TlGmtSFGY0u74d2PDHszBJhmNqMLWtRq/view"
"slideUrl","1vORPmgNEn254bbXOy5fEX1qhXWXKyKh8","","","https://drive.google.com/file/d/1vORPmgNEn254bbXOy5fEX1qhXWXKyKh8/view"
"videoUrl","1RxjltVBkQPg40pEG4WJuAFKvo0_Y5Zdh","","","https://drive.google.com/file/d/1RxjltVBkQPg40pEG4WJuAFKvo0_Y5Zdh/view"
"slideUrl","1IM7rNJs2LVtniM2nWna2qL58ONWl52H1","","","https://drive.google.com/file/d/1IM7rNJs2LVtniM2nWna2qL58ONWl52H1/view"
"videoUrl","1CJ3SA35OxiBUHIVMvdbmgwltcA8pQeiR","","","https://drive.google.com/file/d/1CJ3SA35OxiBUHIVMvdbmgwltcA8pQeiR/view"
"slideUrl","1yoYM9P0tUF65pFaJtCrTG0t8l78optB1","","","https://drive.google.com/file/d/1yoYM9P0tUF65pFaJtCrTG0t8l78optB1/view"
"videoUrl","1DlTtDb7FNIPYrPrBSdOkaZGvr8EqQAjn","","","https://drive.google.com/file/d/1DlTtDb7FNIPYrPrBSdOkaZGvr8EqQAjn/view"
"slideUrl","1XQz9Z_7wb_xtDl39a4mYL1Ts836mvt59","","","https://drive.google.com/file/d/1XQz9Z_7wb_xtDl39a4mYL1Ts836mvt59/view"
"videoUrl","1ND03XUvzg9cHOFJjU7cyS16ckgeKuGOS","","","https://drive.google.com/file/d/1ND03XUvzg9cHOFJjU7cyS16ckgeKuGOS/view"
"slideUrl","10xsZbp9rclJFTA3pZAtJZ0YpH4avla9u","","","https://drive.google.com/file/d/10xsZbp9rclJFTA3pZAtJZ0YpH4avla9u/view"
"videoUrl","1kDEvgjAjRk71jqzsp0v6NI62HOmnMQk7","","","https://drive.google.com/file/d/1kDEvgjAjRk71jqzsp0v6NI62HOmnMQk7/view"
"slideUrl","1vJwzY2ny3cWApB9zyCH7QX0QNKkWdpqI","","","https://drive.google.com/file/d/1vJwzY2ny3cWApB9zyCH7QX0QNKkWdpqI/view"
"videoUrl","1NQ7kNN7A5XLyHCChWyiRp-dyeOZOEOGA","","","https://drive.google.com/file/d/1NQ7kNN7A5XLyHCChWyiRp-dyeOZOEOGA/view"
"slideUrl","1H_rQzTzmxmhoTiLqRe0RdfbNATyk8UCh","","","https://drive.google.com/file/d/1H_rQzTzmxmhoTiLqRe0RdfbNATyk8UCh/view"
"videoUrl","14YPZwdqaqTk7m5UoQdOivwkWbjjFGVVV","","","https://drive.google.com/file/d/14YPZwdqaqTk7m5UoQdOivwkWbjjFGVVV/view"
"slideUrl","1JfL5XUDvgEJ897jLX399iK6fDw2uTObC","","","https://drive.google.com/file/d/1JfL5XUDvgEJ897jLX399iK6fDw2uTObC/view"
"videoUrl","1kBA3fAd1mMIrpQt4YJkr6L-Oq7fEPwMS","","","https://drive.google.com/file/d/1kBA3fAd1mMIrpQt4YJkr6L-Oq7fEPwMS/view"
"slideUrl","1LcfusfBKlyKkacBtbO4CnM5hi2Ako2W6","","","https://drive.google.com/file/d/1LcfusfBKlyKkacBtbO4CnM5hi2Ako2W6/view"
"videoUrl","15HqnMZXAdxvA97pN2ZnZzAy3pgcII-qI","","","https://drive.google.com/file/d/15HqnMZXAdxvA97pN2ZnZzAy3pgcII-qI/view"
"slideUrl","1TeDuDtE5QzLPB-kwjRLn_h_q8MmxNbp4","","","https://drive.google.com/file/d/1TeDuDtE5QzLPB-kwjRLn_h_q8MmxNbp4/view"
"videoUrl","1zNwD6qzSvc7lFozwlcxIRmbkPk7BpF7S","","","https://drive.google.com/file/d/1zNwD6qzSvc7lFozwlcxIRmbkPk7BpF7S/view"
"slideUrl","1H-Nz4vuRFNLEQTKZMzxggEhR43J57Zqe","","","https://drive.google.com/file/d/1H-Nz4vuRFNLEQTKZMzxggEhR43J57Zqe/view"
"videoUrl","12vxbBWXcfMwvqTdiSsi5W_O6lSLS8uyi","","","https://drive.google.com/file/d/12vxbBWXcfMwvqTdiSsi5W_O6lSLS8uyi/view"
"slideUrl","1WjrQS8N9UXwlFhuKKfV9LJxJwI5PicYY","","","https://drive.google.com/file/d/1WjrQS8N9UXwlFhuKKfV9LJxJwI5PicYY/view"
"videoUrl","1m8C71FuYxu5kyiUx2zSaDvJ2lRkvtfGr","","","https://drive.google.com/file/d/1m8C71FuYxu5kyiUx2zSaDvJ2lRkvtfGr/view"
"slideUrl","1aIS9-tcO9bQnFqSCkbyLjKltpiQRio3S","","","https://drive.google.com/file/d/1aIS9-tcO9bQnFqSCkbyLjKltpiQRio3S/view"
"videoUrl","1caUr2PgxHII8TPgpZfP4v8tGLtla848w","","","https://drive.google.com/file/d/1caUr2PgxHII8TPgpZfP4v8tGLtla848w/view"
"slideUrl","1WFXitublO876oAjdLPf-HjGVb8VsIToZ","","","https://drive.google.com/file/d/1WFXitublO876oAjdLPf-HjGVb8VsIToZ/view"
"videoUrl","1qZ6JNH5aHskc52mfnHUo0LrsLCICNC-T","","","https://drive.google.com/file/d/1qZ6JNH5aHskc52mfnHUo0LrsLCICNC-T/view"
"slideUrl","1ZKN18yreKHH2zw8bzI9v3vlQ8zW5WRJq","","","https://drive.google.com/file/d/1ZKN18yreKHH2zw8bzI9v3vlQ8zW5WRJq/view"
"videoUrl","1CtyIkcU2YKChEgqQ_xO1UGh3mNWRQj4x","","","https://drive.google.com/file/d/1CtyIkcU2YKChEgqQ_xO1UGh3mNWRQj4x/view"
"slideUrl","1hDX3E76xE0DKRCudCJy8oW1591N1_irJ","","","https://drive.google.com/file/d/1hDX3E76xE0DKRCudCJy8oW1591N1_irJ/view"
"videoUrl","15ElG3ipPAs0NGO8fTlL6TugwowQcZYNn","","","https://drive.google.com/file/d/15ElG3ipPAs0NGO8fTlL6TugwowQcZYNn/view"
"slideUrl","1hbNvsXwJpin51e4PWFbO7ImoZe0P7cQk","","","https://drive.google.com/file/d/1hbNvsXwJpin51e4PWFbO7ImoZe0P7cQk/view"
"videoUrl","1pbf9LzhqvYFWs81fIF2DWCkAZ_ngPu3Q","","","https://drive.google.com/file/d/1pbf9LzhqvYFWs81fIF2DWCkAZ_ngPu3Q/view"
"slideUrl","1SrL2Jb8_z5mEkmLL3PIpLZK1NfWSKVXU","","","https://drive.google.com/file/d/1SrL2Jb8_z5mEkmLL3PIpLZK1NfWSKVXU/view"
"videoUrl","1Aan18QtOEIDcBQxo3b2Y0TswUWzYk9hq","","","https://drive.google.com/file/d/1Aan18QtOEIDcBQxo3b2Y0TswUWzYk9hq/view"
"slideUrl","186RwH7V-GiyAopcRrbIh5YaxWqImx8Iq","","","https://drive.google.com/file/d/186RwH7V-GiyAopcRrbIh5YaxWqImx8Iq/view"
"videoUrl","1_ViIFBUxxAKs8rAVwNI0GuQ2PKLK_i72","","","https://drive.google.com/file/d/1_ViIFBUxxAKs8rAVwNI0GuQ2PKLK_i72/view"
"slideUrl","1ZB_RQGJ20qKBDa30AEpGoQbwJWK362Y_","","","https://drive.google.com/file/d/1ZB_RQGJ20qKBDa30AEpGoQbwJWK362Y_/view"
"videoUrl","19_lwM7_9_3gWbNoQjLf2lb4mQeVhX8l8","","","https://drive.google.com/file/d/19_lwM7_9_3gWbNoQjLf2lb4mQeVhX8l8/view"
"slideUrl","1ydVbp9VMj6qHA6PBV-F8MwjEkqJppHrv","","","https://drive.google.com/file/d/1ydVbp9VMj6qHA6PBV-F8MwjEkqJppHrv/view"
"videoUrl","1zLQ-KTDzjSboShM7qY4iu5LkopobG8es","","","https://drive.google.com/file/d/1zLQ-KTDzjSboShM7qY4iu5LkopobG8es/view"
"slideUrl","1rnaqv_UJOOGkEYIWqrWsVtZ3uK3POmcf","","","https://drive.google.com/file/d/1rnaqv_UJOOGkEYIWqrWsVtZ3uK3POmcf/view"
"videoUrl","1JtNOYrd6B8CUxJ0oy2XqxD2oldgNBLRE","","","https://drive.google.com/file/d/1JtNOYrd6B8CUxJ0oy2XqxD2oldgNBLRE/view"
"slideUrl","1IS9ioEOP9HOIHkdI5duyDzOdjEnSoFOl","","","https://drive.google.com/file/d/1IS9ioEOP9HOIHkdI5duyDzOdjEnSoFOl/view"
"videoUrl","1AsaX5i5NRcwj4in4TNtVAdZIUN8LFeyE","","","https://drive.google.com/file/d/1AsaX5i5NRcwj4in4TNtVAdZIUN8LFeyE/view"
"slideUrl","1etnQil2Qo7f56ChExW6LvVVGN4NSrcOR","","","https://drive.google.com/file/d/1etnQil2Qo7f56ChExW6LvVVGN4NSrcOR/view"
"videoUrl","1moVVlh25BfZXxYaZ6IhyaWddKI0HXx4Q","","","https://drive.google.com/file/d/1moVVlh25BfZXxYaZ6IhyaWddKI0HXx4Q/view"
"slideUrl","1lk8F3roRsILsQGK37vk9m1dZN5wFVrgN","","","https://drive.google.com/file/d/1lk8F3roRsILsQGK37vk9m1dZN5wFVrgN/view"
"videoUrl","10szMyeZIGvEmIc328wtu9xfb4dgYscDz","","","https://drive.google.com/file/d/10szMyeZIGvEmIc328wtu9xfb4dgYscDz/view"
"slideUrl","1bieV7GC0SFnw5XhXHdXjlk-KiRRGe1uG","","","https://drive.google.com/file/d/1bieV7GC0SFnw5XhXHdXjlk-KiRRGe1uG/view"
"videoUrl","1tFgqARo4FBeFQx4Wbg02Eshbw5oec0Ng","","","https://drive.google.com/file/d/1tFgqARo4FBeFQx4Wbg02Eshbw5oec0Ng/view"
"slideUrl","18vEUQeOZHgim1IN8QJsTuq6_lBoPqOxg","","","https://drive.google.com/file/d/18vEUQeOZHgim1IN8QJsTuq6_lBoPqOxg/view"
"videoUrl","1Ip4ntAqKmCX-vdwMHVUMcYJSXJPRbbtW","","","https://drive.google.com/file/d/1Ip4ntAqKmCX-vdwMHVUMcYJSXJPRbbtW/view"
"slideUrl","1b152cL7fMWiimnPn73XQAMAdE5uwW6UI","","","https://drive.google.com/file/d/1b152cL7fMWiimnPn73XQAMAdE5uwW6UI/view"
"videoUrl","14jmgsWFQiOLPF1dm7PeG9smLssdo9hpM","","","https://drive.google.com/file/d/14jmgsWFQiOLPF1dm7PeG9smLssdo9hpM/view"
"slideUrl","16AoWJBtYJfR64woXWAjdhhXV8Jef50YX","","","https://drive.google.com/file/d/16AoWJBtYJfR64woXWAjdhhXV8Jef50YX/view"
"videoUrl","12fsJVQJY1JK_lnN6hhDLABbfXLhdkzxX","","","https://drive.google.com/file/d/12fsJVQJY1JK_lnN6hhDLABbfXLhdkzxX/view"
"slideUrl","1xJTlSLmtk8qu0rj7d1p36Ed_plsG2cp-","","","https://drive.google.com/file/d/1xJTlSLmtk8qu0rj7d1p36Ed_plsG2cp-/view"
"videoUrl","1FVLsV-ZsoY6dqMlxEV0H3Y8mr_4FbNfq","","","https://drive.google.com/file/d/1FVLsV-ZsoY6dqMlxEV0H3Y8mr_4FbNfq/view"
"slideUrl","11Kgl6Rblg7CSMVplZRy8M-cHs37KN4TN","","","https://drive.google.com/file/d/11Kgl6Rblg7CSMVplZRy8M-cHs37KN4TN/view"
"videoUrl","1VEo03tMmZysM7PvyqUu1HamTMcsWZgYa","","","https://drive.google.com/file/d/1VEo03tMmZysM7PvyqUu1HamTMcsWZgYa/view"
"slideUrl","11KW732iLRAsINPogW3oWx2ls7k87DxES","","","https://drive.google.com/file/d/11KW732iLRAsINPogW3oWx2ls7k87DxES/view"
"videoUrl","1h0gCv609KxtsJk6A427tbIloUQZKNlWm","","","https://drive.google.com/file/d/1h0gCv609KxtsJk6A427tbIloUQZKNlWm/view"
"slideUrl","1aI-mAc0iJyGaWStIuVvmwKU7vDC5vQgy","","","https://drive.google.com/file/d/1aI-mAc0iJyGaWStIuVvmwKU7vDC5vQgy/view"
"videoUrl","1g46MTSnrRA9DHC-z3-OBs_Fl0KF4PhvQ","","","https://drive.google.com/file/d/1g46MTSnrRA9DHC-z3-OBs_Fl0KF4PhvQ/view"
"slideUrl","1Hx1xOmNymUk0BPd_rg1GN1CP7mk8sjYS","","","https://drive.google.com/file/d/1Hx1xOmNymUk0BPd_rg1GN1CP7mk8sjYS/view"
"videoUrl","1ZB8GavgJHXmX5sSVgXEYWDmD26ev83HB","","","https://drive.google.com/file/d/1ZB8GavgJHXmX5sSVgXEYWDmD26ev83HB/view"
"slideUrl","176_0B2ruV6mSWhs1b5qwL4TU8SmRySvc","","","https://drive.google.com/file/d/176_0B2ruV6mSWhs1b5qwL4TU8SmRySvc/view"
"videoUrl","1nMRDHszXe-LcEhG5RFY6DIaTvqEFnlQR","","","https://drive.google.com/file/d/1nMRDHszXe-LcEhG5RFY6DIaTvqEFnlQR/view"
"slideUrl","1BrJtRwDHQODGmt2snf6wrxPAOyPUHBtw","","","https://drive.google.com/file/d/1BrJtRwDHQODGmt2snf6wrxPAOyPUHBtw/view"
"videoUrl","1Pc5bYfLFsjFyJqRaLi2Xjpf10yYqCeQV","","","https://drive.google.com/file/d/1Pc5bYfLFsjFyJqRaLi2Xjpf10yYqCeQV/view"
"slideUrl","1cWu0Llo7sU_rdaDpds0f8q7RCaEo49h9","","","https://drive.google.com/file/d/1cWu0Llo7sU_rdaDpds0f8q7RCaEo49h9/view"
"videoUrl","1NbXP79r9OB90acYViD4_Tayv5XNacjSd","","","https://drive.google.com/file/d/1NbXP79r9OB90acYViD4_Tayv5XNacjSd/view"
"slideUrl","14KFG60yaP-9nxt-nSVw1OKr9oljyb2tU","","","https://drive.google.com/file/d/14KFG60yaP-9nxt-nSVw1OKr9oljyb2tU/view"
"videoUrl","1Q6Mmig23lw0FB-OKYilBgHRrRfDED36W","","","https://drive.google.com/file/d/1Q6Mmig23lw0FB-OKYilBgHRrRfDED36W/view"
"slideUrl","1Fb4098X-PqjMf3DNJlPuoaRzNiL6YQk_","","","https://drive.google.com/file/d/1Fb4098X-PqjMf3DNJlPuoaRzNiL6YQk_/view"
"videoUrl","1bPXJRSaXqjAnBTOxUbSahv6yXqG0ddpm","","","https://drive.google.com/file/d/1bPXJRSaXqjAnBTOxUbSahv6yXqG0ddpm/view"
"slideUrl","1CJnux9jOwBeO6Qnsv9Y7RTYJ5ANX213v","","","https://drive.google.com/file/d/1CJnux9jOwBeO6Qnsv9Y7RTYJ5ANX213v/view"
"videoUrl","1ixFYcxdZ6tNWh7e0pkaECFm9zTG7Ia0t","","","https://drive.google.com/file/d/1ixFYcxdZ6tNWh7e0pkaECFm9zTG7Ia0t/view"
"slideUrl","1Ht6CxQBB_CXqU4CFjwTc5AnRANYLam0f","","","https://drive.google.com/file/d/1Ht6CxQBB_CXqU4CFjwTc5AnRANYLam0f/view"
"videoUrl","1RIEuXOXZhJFwIk5ZVfdsD9bTsP04IjEF","","","https://drive.google.com/file/d/1RIEuXOXZhJFwIk5ZVfdsD9bTsP04IjEF/view"
"slideUrl","1FPf9NN6c1zP0Pq5FEVnxxwG-uRX-DSPH","","","https://drive.google.com/file/d/1FPf9NN6c1zP0Pq5FEVnxxwG-uRX-DSPH/view"
"videoUrl","1LiORLNnAestnAdqI4ImgIF5j2Q12CsvE","","","https://drive.google.com/file/d/1LiORLNnAestnAdqI4ImgIF5j2Q12CsvE/view"
"slideUrl","1ppOAUImmZmo_HcwrGcMYdeRe2aaW1TtH","","","https://drive.google.com/file/d/1ppOAUImmZmo_HcwrGcMYdeRe2aaW1TtH/view"
"videoUrl","1U3rkorGkqmaEs5LNVSX6h1zdyKmKRLwa","","","https://drive.google.com/file/d/1U3rkorGkqmaEs5LNVSX6h1zdyKmKRLwa/view"
"slideUrl","1wtTxap0bbF3Z97-gqJAYxpb4v08YITLZ","","","https://drive.google.com/file/d/1wtTxap0bbF3Z97-gqJAYxpb4v08YITLZ/view"
"videoUrl","1ZM8F0IRUsMf2bzSvzdoRuDwxpRV2INTD","","","https://drive.google.com/file/d/1ZM8F0IRUsMf2bzSvzdoRuDwxpRV2INTD/view"
"slideUrl","1vzXQVGd0gRIKXCP7WYs9lrgpo7_YRnFX","","","https://drive.google.com/file/d/1vzXQVGd0gRIKXCP7WYs9lrgpo7_YRnFX/view"
"videoUrl","1w6A7wf9k0nH1eHIHGZh471bNeUEe6mwM","","","https://drive.google.com/file/d/1w6A7wf9k0nH1eHIHGZh471bNeUEe6mwM/view"
"slideUrl","15S_P8y3H7nZcIY_GJgUpkQt8wIOckbjS","","","https://drive.google.com/file/d/15S_P8y3H7nZcIY_GJgUpkQt8wIOckbjS/view"
"videoUrl","1IkVRjQy0popDQMD-hUHiIWWOVyAn4fOZ","","","https://drive.google.com/file/d/1IkVRjQy0popDQMD-hUHiIWWOVyAn4fOZ/view"
"slideUrl","1TbWnokV7Av-3DevpRUkIZVZ-sIwzhIVi","","","https://drive.google.com/file/d/1TbWnokV7Av-3DevpRUkIZVZ-sIwzhIVi/view"
"videoUrl","1LqeQZSzyX7OeuwJzMYJXd1blStj0J3AV","","","https://drive.google.com/file/d/1LqeQZSzyX7OeuwJzMYJXd1blStj0J3AV/view"
"slideUrl","1_mmUz-j5pgN7aNVphMZQ_REh5pDrtXbF","","","https://drive.google.com/file/d/1_mmUz-j5pgN7aNVphMZQ_REh5pDrtXbF/view"
"videoUrl","1_h4cv4pfDcoxx_0BVeNFe0BAyX90OqMW","","","https://drive.google.com/file/d/1_h4cv4pfDcoxx_0BVeNFe0BAyX90OqMW/view"
"slideUrl","1qgCwjAlexhn6NbQ8kN9AZfeA6WI8B3Y5","","","https://drive.google.com/file/d/1qgCwjAlexhn6NbQ8kN9AZfeA6WI8B3Y5/view"
"videoUrl","1_zQJov_EaPgTJUft8OI-OxbfcCewEqIV","","","https://drive.google.com/file/d/1_zQJov_EaPgTJUft8OI-OxbfcCewEqIV/view"
"slideUrl","1M9tEqXbQj37TtulbL0O0niUhoOkfqQvq","","","https://drive.google.com/file/d/1M9tEqXbQj37TtulbL0O0niUhoOkfqQvq/view"
"videoUrl","1fc_v6JKZh_7tknga6gP4GiKRlhch_7KD","","","https://drive.google.com/file/d/1fc_v6JKZh_7tknga6gP4GiKRlhch_7KD/view"
